Overall Qual,Lot Area,Sqft,Has Basement,Garage Cars,Year Built,Total Rooms,Bedrooms,Bathrooms,Fireplaces,Neighborhood,SalePrice
7.0,9375.0,3091.0,1,2.0,1997.0,8.0,3.0,4.0,0.0,CollgCr,219500.0
7.0,8750.0,2596.0,0,2.0,1996.0,7.0,2.0,3.0,1.0,CollgCr,191000.0
7.0,9100.0,2424.0,0,2.0,2001.0,6.0,3.0,2.0,0.0,CollgCr,178000.0
7.0,9750.0,3260.0,0,2.0,2000.0,6.0,3.0,2.0,1.0,CollgCr,213000.0
6.0,4435.0,1696.0,1,2.0,2003.0,4.0,1.0,2.0,0.0,CollgCr,144000.0
6.0,4435.0,1696.0,1,2.0,2003.0,4.0,1.0,2.0,0.0,CollgCr,140000.0
8.0,10200.0,3180.0,1,3.0,2007.0,7.0,3.0,3.0,1.0,CollgCr,293200.0
7.0,9313.0,2592.0,0,2.0,2004.0,7.0,3.0,3.0,0.0,CollgCr,190000.0
7.0,8487.0,3000.0,1,2.0,2004.0,6.0,3.0,2.0,0.0,CollgCr,190000.0
6.0,8633.0,2214.0,1,2.0,2005.0,7.0,3.0,4.0,0.0,CollgCr,173500.0
6.0,11069.0,2004.0,0,2.0,2007.0,6.0,3.0,3.0,1.0,CollgCr,170000.0
5.0,9937.0,2972.0,1,2.0,1964.0,7.0,3.0,2.0,0.0,Edwards,167000.0
4.0,8877.0,1632.0,1,1.0,1938.0,3.0,2.0,2.0,1.0,Edwards,100000.0
6.0,7950.0,2116.0,1,2.0,1977.0,6.0,3.0,2.0,0.0,Edwards,159500.0
4.0,10682.0,2163.0,1,1.0,1960.0,7.0,3.0,2.0,0.0,Edwards,127000.0
6.0,7200.0,2166.0,1,1.0,1976.0,6.0,3.0,2.0,1.0,Edwards,125000.0
9.0,13286.0,3396.0,1,3.0,2007.0,8.0,3.0,3.0,1.0,Edwards,320000.0
6.0,3675.0,1619.0,1,2.0,2005.0,5.0,2.0,2.0,0.0,Edwards,145500.0
4.0,6410.0,1752.0,1,1.0,1959.0,5.0,3.0,1.0,0.0,Edwards,85000.0
5.0,11767.0,2446.0,1,1.0,1950.0,6.0,3.0,2.0,0.0,Edwards,120000.0
5.0,11767.0,2710.0,1,1.0,1956.0,7.0,2.0,1.0,1.0,Edwards,103500.0
4.0,8926.0,1632.0,0,1.0,1956.0,5.0,3.0,1.0,0.0,Edwards,112000.0
6.0,12354.0,1880.0,0,2.0,1920.0,7.0,3.0,1.0,0.0,Edwards,110000.0
5.0,8212.0,2018.0,1,1.0,1941.0,6.0,3.0,1.0,2.0,Edwards,122000.0
5.0,10998.0,2588.0,1,2.0,1941.0,6.0,3.0,2.0,0.0,Edwards,117000.0
5.0,6300.0,2100.0,1,1.0,1938.0,7.0,3.0,2.0,2.0,SWISU,160000.0
5.0,4500.0,2313.0,1,1.0,1932.0,6.0,3.0,1.0,0.0,SWISU,159434.0
2.0,8400.0,728.0,1,1.0,1920.0,3.0,1.0,1.0,0.0,SWISU,60000.0
6.0,9900.0,2267.0,0,1.0,1940.0,7.0,3.0,2.0,1.0,SWISU,139500.0
7.0,15863.0,3509.0,1,2.0,1920.0,12.0,5.0,4.0,2.0,SWISU,197000.0
6.0,5707.0,1825.0,0,1.0,1935.0,6.0,3.0,2.0,1.0,SWISU,105000.0
4.0,7804.0,3103.0,1,2.0,1928.0,7.0,4.0,3.0,2.0,SWISU,135000.0
6.0,8574.0,2048.0,0,2.0,1916.0,6.0,3.0,1.0,1.0,Crawfor,147500.0
6.0,6171.0,2584.0,1,1.0,1925.0,7.0,3.0,3.0,1.0,SWISU,137450.0
7.0,7200.0,1695.0,1,2.0,1936.0,6.0,3.0,2.0,0.0,SWISU,155000.0
6.0,7558.0,2809.0,0,2.0,1928.0,9.0,3.0,2.0,1.0,Crawfor,177000.0
7.0,6292.0,2338.0,0,1.0,1928.0,6.0,3.0,3.0,1.0,SWISU,145000.0
7.0,7155.0,1828.0,0,1.0,1918.0,6.0,3.0,1.0,1.0,Crawfor,137000.0
7.0,10918.0,3356.0,0,1.0,1926.0,9.0,3.0,2.0,2.0,Crawfor,234000.0
5.0,13680.0,2407.0,1,2.0,1940.0,6.0,2.0,3.0,2.0,Crawfor,205000.0
6.0,7500.0,2265.0,1,1.0,1942.0,7.0,3.0,1.0,2.0,Crawfor,177500.0
5.0,9600.0,2036.0,1,1.0,1940.0,7.0,2.0,3.0,2.0,Crawfor,160000.0
5.0,14680.0,2546.0,1,1.0,1960.0,5.0,2.0,1.0,0.0,Crawfor,155000.0
5.0,13360.0,1840.0,1,2.0,1921.0,5.0,2.0,2.0,0.0,Crawfor,163500.0
5.0,7681.0,2074.0,0,1.0,1921.0,7.0,3.0,2.0,1.0,Crawfor,154900.0
7.0,8145.0,3400.0,1,2.0,1940.0,13.0,5.0,3.0,2.0,Crawfor,205000.0
5.0,9100.0,2224.0,1,1.0,1954.0,6.0,2.0,2.0,1.0,Crawfor,144800.0
7.0,12000.0,2268.0,1,1.0,1941.0,7.0,3.0,2.0,1.0,Crawfor,174500.0
6.0,13339.0,3122.0,1,2.0,1960.0,6.0,3.0,3.0,1.0,Crawfor,193000.0
5.0,15600.0,2590.0,1,1.0,1949.0,7.0,3.0,3.0,1.0,Crawfor,158000.0
6.0,14000.0,2244.0,0,1.0,1950.0,6.0,3.0,2.0,1.0,Crawfor,158500.0
6.0,17500.0,3216.0,1,2.0,1954.0,6.0,3.0,3.0,2.0,Crawfor,224000.0
6.0,1733.0,1548.0,0,2.0,1980.0,5.0,2.0,1.0,1.0,Blueste,115000.0
6.0,1488.0,1790.0,1,2.0,1980.0,5.0,2.0,3.0,1.0,Blueste,137000.0
6.0,1612.0,1790.0,0,2.0,1980.0,5.0,2.0,2.0,1.0,Blueste,121000.0
6.0,1300.0,1790.0,1,2.0,1980.0,5.0,2.0,2.0,1.0,Blueste,124000.0
6.0,13607.0,2554.0,1,2.0,1986.0,6.0,3.0,4.0,1.0,Crawfor,208000.0
7.0,17597.0,4168.0,1,2.0,1971.0,7.0,3.0,3.0,2.0,Crawfor,315000.0
6.0,21695.0,2560.0,1,2.0,1988.0,5.0,3.0,3.0,1.0,Crawfor,222000.0
5.0,10690.0,2016.0,1,1.0,1920.0,6.0,3.0,1.0,0.0,IDOTRR,147000.0
5.0,8660.0,2616.0,0,2.0,1900.0,11.0,5.0,2.0,0.0,IDOTRR,123000.0
5.0,6402.0,1788.0,0,1.0,1920.0,6.0,3.0,1.0,0.0,IDOTRR,78000.0
4.0,10200.0,1144.0,0,1.0,1925.0,4.0,2.0,1.0,0.0,IDOTRR,75000.0
8.0,3843.0,3244.0,1,2.0,2007.0,5.0,2.0,4.0,1.0,Crawfor,230000.0
8.0,10125.0,3159.0,1,3.0,2000.0,7.0,3.0,3.0,1.0,Mitchel,251000.0
7.0,12822.0,3583.0,1,2.0,2003.0,6.0,1.0,3.0,1.0,Mitchel,239686.0
7.0,12118.0,3420.0,0,2.0,2004.0,7.0,3.0,2.0,1.0,Mitchel,240000.0
6.0,12209.0,2765.0,1,2.0,2001.0,7.0,3.0,4.0,1.0,Mitchel,215000.0
6.0,9750.0,1828.0,1,1.0,1977.0,5.0,2.0,2.0,1.0,Mitchel,156450.0
6.0,9360.0,2244.0,1,2.0,1977.0,5.0,2.0,3.0,2.0,Mitchel,173000.0
7.0,9947.0,2405.0,1,2.0,1990.0,6.0,3.0,3.0,0.0,Mitchel,173000.0
5.0,11070.0,3177.0,1,2.0,1991.0,5.0,2.0,3.0,0.0,Mitchel,152000.0
6.0,14375.0,2163.0,1,2.0,1958.0,7.0,3.0,2.0,1.0,Timber,137500.0
7.0,215245.0,4172.0,1,2.0,1965.0,8.0,3.0,4.0,2.0,Timber,375000.0
9.0,12898.0,3240.0,1,3.0,2007.0,6.0,2.0,3.0,1.0,Timber,315500.0
7.0,13159.0,2538.0,0,2.0,2009.0,6.0,3.0,3.0,0.0,Timber,224500.0
9.0,13438.0,4226.0,1,3.0,2008.0,9.0,3.0,3.0,1.0,Timber,410000.0
9.0,14463.0,3282.0,1,3.0,2008.0,7.0,3.0,3.0,0.0,Timber,316500.0
8.0,8925.0,2932.0,1,3.0,2007.0,7.0,3.0,2.0,0.0,Timber,201000.0
6.0,11457.0,2804.0,1,2.0,1988.0,6.0,3.0,3.0,1.0,Timber,175000.0
6.0,9839.0,2949.0,1,2.0,1980.0,7.0,3.0,3.0,1.0,Timber,204000.0
7.0,14419.0,3124.0,1,2.0,1987.0,7.0,3.0,5.0,1.0,Timber,213500.0
8.0,6853.0,2563.0,1,2.0,2001.0,6.0,2.0,3.0,0.0,Timber,220000.0
7.0,9157.0,2926.0,0,2.0,2003.0,9.0,3.0,3.0,0.0,Timber,170000.0
9.0,14601.0,3676.0,1,3.0,2006.0,8.0,2.0,3.0,1.0,Timber,315000.0
9.0,12633.0,3956.0,1,3.0,2007.0,7.0,2.0,3.0,1.0,Timber,425000.0
5.0,12518.0,2016.0,1,1.0,1968.0,6.0,3.0,1.0,0.0,Mitchel,139500.0
6.0,4500.0,2408.0,1,2.0,1998.0,5.0,2.0,3.0,0.0,Mitchel,162000.0
6.0,4500.0,2448.0,1,2.0,1999.0,5.0,2.0,3.0,0.0,Mitchel,165000.0
4.0,1596.0,1450.0,1,1.0,1973.0,5.0,2.0,2.0,0.0,MeadowV,91000.0
5.0,9858.0,1738.0,1,1.0,1968.0,5.0,3.0,2.0,0.0,Mitchel,130000.0
4.0,1526.0,1260.0,1,1.0,1970.0,3.0,1.0,2.0,0.0,MeadowV,86000.0
5.0,13383.0,2592.0,1,2.0,1969.0,7.0,3.0,2.0,1.0,Mitchel,160000.0
4.0,1477.0,1260.0,1,1.0,1970.0,3.0,1.0,2.0,0.0,MeadowV,80000.0
4.0,2217.0,1638.0,1,1.0,1970.0,6.0,3.0,2.0,0.0,MeadowV,88000.0
5.0,7689.0,1592.0,1,1.0,1972.0,4.0,2.0,2.0,0.0,Mitchel,131900.0
6.0,7706.0,1475.0,1,1.0,1993.0,5.0,2.0,2.0,0.0,Mitchel,131250.0
5.0,9101.0,2207.0,1,2.0,1978.0,4.0,1.0,2.0,1.0,Mitchel,165500.0
5.0,7669.0,1711.0,1,2.0,1992.0,5.0,2.0,2.0,1.0,Mitchel,149000.0
5.0,14115.0,2158.0,1,2.0,1993.0,5.0,1.0,3.0,0.0,Mitchel,143000.0
5.0,10429.0,1911.0,1,2.0,1992.0,6.0,3.0,2.0,0.0,Mitchel,130000.0
6.0,9819.0,3134.0,1,2.0,1977.0,5.0,2.0,3.0,2.0,Mitchel,196000.0
5.0,10457.0,2416.0,1,2.0,1969.0,7.0,4.0,2.0,1.0,Mitchel,173000.0
6.0,11029.0,2598.0,1,2.0,1958.0,6.0,3.0,2.0,1.0,NAmes,176500.0
6.0,12925.0,3322.0,1,2.0,1970.0,7.0,4.0,3.0,2.0,NAmes,237500.0
6.0,11075.0,3064.0,1,2.0,1969.0,9.0,4.0,3.0,2.0,NAmes,206900.0
6.0,8702.0,2530.0,1,2.0,1997.0,7.0,3.0,3.0,1.0,Gilbert,187500.0
6.0,8139.0,2150.0,1,2.0,1995.0,7.0,3.0,3.0,1.0,Gilbert,165000.0
6.0,9535.0,2530.0,1,2.0,1998.0,7.0,3.0,3.0,0.0,Gilbert,195500.0
6.0,9042.0,2581.0,1,2.0,1998.0,7.0,3.0,4.0,2.0,Gilbert,192000.0
6.0,15038.0,2552.0,1,2.0,1996.0,7.0,3.0,3.0,1.0,Gilbert,173000.0
5.0,14137.0,2732.0,1,2.0,1996.0,7.0,3.0,3.0,0.0,Gilbert,177900.0
7.0,21872.0,2175.0,1,2.0,1996.0,6.0,3.0,4.0,1.0,Gilbert,175000.0
8.0,4923.0,3186.0,1,2.0,2001.0,5.0,0.0,3.0,1.0,StoneBr,286000.0
8.0,6264.0,3346.0,1,2.0,1997.0,6.0,1.0,3.0,1.0,StoneBr,247900.0
8.0,5395.0,2674.0,1,2.0,1993.0,5.0,2.0,3.0,1.0,StoneBr,180000.0
8.0,5070.0,2560.0,0,2.0,1992.0,5.0,2.0,2.0,0.0,StoneBr,180000.0
6.0,10839.0,2530.0,0,2.0,1997.0,7.0,3.0,3.0,1.0,Gilbert,181000.0
6.0,11184.0,2565.0,0,2.0,1998.0,7.0,3.0,3.0,1.0,Gilbert,183000.0
6.0,8000.0,2431.0,1,2.0,1995.0,8.0,3.0,4.0,1.0,Gilbert,188000.0
7.0,10832.0,2607.0,0,2.0,1994.0,7.0,3.0,3.0,1.0,Gilbert,194500.0
6.0,14067.0,2545.0,1,2.0,1991.0,7.0,3.0,4.0,0.0,Gilbert,185000.0
8.0,4671.0,2456.0,1,2.0,1988.0,5.0,2.0,3.0,1.0,StoneBr,189000.0
8.0,5950.0,2674.0,1,2.0,1989.0,5.0,2.0,3.0,1.0,StoneBr,188500.0
8.0,13543.0,3668.0,1,3.0,2005.0,9.0,5.0,4.0,1.0,StoneBr,355000.0
9.0,11198.0,3626.0,0,3.0,2005.0,11.0,4.0,3.0,1.0,StoneBr,325000.0
9.0,15401.0,3768.0,1,3.0,2004.0,7.0,2.0,3.0,1.0,StoneBr,387000.0
6.0,31220.0,3106.0,0,2.0,1952.0,7.0,3.0,1.0,2.0,Gilbert,115000.0
9.0,8118.0,3420.0,1,2.0,2007.0,6.0,2.0,3.0,1.0,StoneBr,334000.0
6.0,47280.0,2976.0,0,2.0,1950.0,6.0,3.0,3.0,1.0,Gilbert,133000.0
7.0,20544.0,2884.0,0,2.0,1986.0,7.0,3.0,3.0,1.0,NWAmes,215000.0
7.0,12680.0,3363.0,1,2.0,1988.0,6.0,2.0,3.0,1.0,NWAmes,226500.0
6.0,12090.0,2844.0,1,2.0,1981.0,7.0,3.0,2.0,1.0,NWAmes,175500.0
7.0,10825.0,2520.0,1,2.0,1983.0,6.0,3.0,3.0,0.0,NWAmes,181900.0
7.0,18559.0,4112.0,1,2.0,1978.0,7.0,3.0,3.0,2.0,NWAmes,235000.0
7.0,14450.0,3564.0,1,2.0,1979.0,6.0,3.0,3.0,1.0,NWAmes,220000.0
6.0,12227.0,4202.0,1,2.0,1977.0,11.0,4.0,4.0,1.0,NWAmes,272000.0
6.0,13068.0,2422.0,1,2.0,1976.0,6.0,3.0,3.0,1.0,NWAmes,161000.0
5.0,15611.0,2252.0,1,2.0,1977.0,6.0,3.0,3.0,0.0,NWAmes,175000.0
7.0,10400.0,2782.0,0,2.0,1980.0,7.0,3.0,3.0,1.0,NWAmes,185000.0
5.0,9743.0,2028.0,1,2.0,1969.0,7.0,3.0,2.0,0.0,NWAmes,146900.0
7.0,12511.0,4260.0,1,4.0,1978.0,8.0,4.0,4.0,2.0,NWAmes,292500.0
6.0,11361.0,2716.0,1,2.0,1976.0,7.0,3.0,3.0,1.0,NWAmes,180000.0
6.0,10400.0,2888.0,0,2.0,1976.0,5.0,2.0,2.0,1.0,NWAmes,159900.0
7.0,10480.0,2767.0,1,2.0,1976.0,8.0,4.0,3.0,1.0,NWAmes,205000.0
5.0,10000.0,2354.0,1,2.0,1973.0,5.0,3.0,3.0,1.0,NWAmes,157000.0
8.0,14311.0,3576.0,1,3.0,1996.0,9.0,4.0,4.0,1.0,NWAmes,306000.0
5.0,9000.0,2688.0,0,2.0,1974.0,8.0,4.0,4.0,0.0,NAmes,133000.0
6.0,9750.0,2108.0,1,2.0,1969.0,6.0,3.0,3.0,0.0,NAmes,151000.0
4.0,10295.0,1872.0,1,1.0,1969.0,4.0,2.0,1.0,0.0,NAmes,111900.0
5.0,7560.0,1728.0,1,2.0,1971.0,5.0,3.0,2.0,0.0,NAmes,123000.0
4.0,12735.0,1728.0,1,2.0,1972.0,5.0,3.0,1.0,0.0,NAmes,111250.0
6.0,4060.0,2742.0,1,2.0,1998.0,5.0,2.0,3.0,0.0,NAmes,181000.0
6.0,1680.0,1470.0,1,1.0,1973.0,5.0,2.0,3.0,0.0,BrDale,103400.0
6.0,1680.0,1470.0,1,1.0,1973.0,5.0,2.0,3.0,0.0,BrDale,100000.0
6.0,1890.0,1470.0,1,1.0,1972.0,5.0,2.0,2.0,0.0,BrDale,100500.0
6.0,1869.0,1470.0,1,1.0,1970.0,5.0,2.0,2.0,0.0,BrDale,106000.0
6.0,1680.0,1470.0,1,1.0,1971.0,4.0,2.0,2.0,0.0,BrDale,85400.0
6.0,1680.0,1470.0,1,1.0,1971.0,5.0,2.0,2.0,0.0,BrDale,89500.0
5.0,1680.0,1932.0,1,1.0,1972.0,6.0,3.0,3.0,0.0,BrDale,111750.0
6.0,4043.0,2138.0,1,2.0,1977.0,4.0,2.0,2.0,0.0,NPkVill,140000.0
6.0,2308.0,2311.0,1,2.0,1975.0,7.0,4.0,3.0,0.0,NPkVill,143000.0
7.0,2529.0,2110.0,1,2.0,1977.0,4.0,2.0,2.0,0.0,NPkVill,148500.0
5.0,9477.0,1756.0,1,1.0,1966.0,5.0,3.0,1.0,0.0,NAmes,110000.0
8.0,12444.0,3864.0,1,3.0,2008.0,7.0,2.0,3.0,1.0,NridgHt,394617.0
10.0,12474.0,4014.0,1,3.0,2007.0,9.0,3.0,4.0,1.0,NridgHt,426000.0
10.0,14803.0,4162.0,1,3.0,2007.0,7.0,2.0,3.0,1.0,NridgHt,385000.0
9.0,14948.0,4165.0,1,3.0,2008.0,11.0,3.0,4.0,1.0,NridgHt,446261.0
8.0,12704.0,3164.0,1,3.0,2007.0,7.0,3.0,3.0,0.0,NridgHt,317500.0
8.0,13891.0,3420.0,1,3.0,2007.0,6.0,2.0,3.0,1.0,NridgHt,372402.0
8.0,13693.0,4882.0,1,3.0,2007.0,9.0,4.0,4.0,1.0,NridgHt,417500.0
9.0,14418.0,3900.0,1,3.0,2007.0,7.0,2.0,3.0,1.0,NridgHt,383000.0
9.0,13418.0,4598.0,1,3.0,2006.0,9.0,4.0,4.0,1.0,NridgHt,390000.0
10.0,12539.0,4410.0,1,4.0,2005.0,10.0,4.0,4.0,1.0,NridgHt,460000.0
9.0,12151.0,3745.0,1,3.0,2005.0,9.0,3.0,4.0,1.0,NridgHt,379000.0
8.0,8899.0,3036.0,1,3.0,2007.0,10.0,4.0,3.0,1.0,NridgHt,250000.0
8.0,10574.0,3480.0,1,3.0,2004.0,9.0,4.0,4.0,1.0,NridgHt,316000.0
10.0,12720.0,5005.0,1,3.0,2003.0,7.0,1.0,4.0,2.0,NridgHt,615000.0
9.0,13688.0,4240.0,1,3.0,2003.0,10.0,3.0,4.0,2.0,NridgHt,412500.0
7.0,10625.0,3044.0,1,3.0,2003.0,8.0,3.0,4.0,1.0,NridgHt,284000.0
8.0,10845.0,3178.0,1,3.0,2003.0,7.0,2.0,3.0,1.0,NridgHt,284000.0
8.0,16900.0,4128.0,1,3.0,2001.0,10.0,4.0,4.0,1.0,NridgHt,421250.0
8.0,16451.0,4455.0,0,3.0,2003.0,9.0,4.0,3.0,1.0,NridgHt,370000.0
9.0,10110.0,3724.0,1,3.0,2008.0,7.0,2.0,3.0,1.0,NridgHt,336860.0
9.0,8769.0,3404.0,1,3.0,2008.0,7.0,1.0,3.0,1.0,NridgHt,367294.0
7.0,12304.0,2734.0,1,2.0,2005.0,6.0,2.0,2.0,1.0,NridgHt,192000.0
8.0,12677.0,3036.0,1,2.0,2003.0,6.0,1.0,2.0,1.0,NridgHt,274000.0
9.0,8849.0,3368.0,1,2.0,2005.0,6.0,2.0,2.0,1.0,NridgHt,266000.0
9.0,8232.0,3600.0,1,3.0,2007.0,6.0,2.0,3.0,1.0,NridgHt,370967.0
8.0,6240.0,2684.0,1,2.0,2006.0,6.0,2.0,3.0,1.0,NridgHt,234250.0
8.0,6240.0,2684.0,1,2.0,2006.0,6.0,2.0,2.0,1.0,NridgHt,219500.0
7.0,2448.0,2390.0,0,2.0,2003.0,6.0,2.0,3.0,0.0,NridgHt,155000.0
7.0,2448.0,2390.0,1,2.0,2003.0,6.0,2.0,4.0,0.0,NridgHt,154000.0
7.0,8198.0,2716.0,1,2.0,2004.0,6.0,2.0,3.0,1.0,NridgHt,207000.0
7.0,3940.0,2870.0,1,3.0,2003.0,6.0,2.0,3.0,1.0,Blmngtn,195000.0
7.0,3940.0,2969.0,1,3.0,2004.0,7.0,2.0,3.0,1.0,Blmngtn,219990.0
7.0,3182.0,2850.0,1,2.0,2005.0,7.0,2.0,2.0,1.0,Blmngtn,191000.0
7.0,3182.0,2532.0,0,2.0,2007.0,6.0,2.0,2.0,1.0,Blmngtn,159895.0
7.0,3710.0,2392.0,0,2.0,2007.0,5.0,2.0,2.0,1.0,Blmngtn,187687.0
6.0,9024.0,2304.0,0,2.0,2004.0,8.0,3.0,3.0,1.0,Gilbert,179000.0
6.0,7415.0,2432.0,1,2.0,2004.0,8.0,3.0,4.0,1.0,Gilbert,193000.0
7.0,9587.0,2022.0,1,2.0,2005.0,5.0,2.0,3.0,0.0,Gilbert,190000.0
6.0,8029.0,2184.0,0,2.0,2005.0,8.0,3.0,3.0,0.0,Gilbert,176000.0
7.0,8010.0,2560.0,0,2.0,2002.0,7.0,3.0,3.0,1.0,Gilbert,188000.0
7.0,8396.0,2833.0,0,2.0,2003.0,9.0,4.0,3.0,1.0,Gilbert,213000.0
7.0,7301.0,2708.0,1,2.0,2007.0,6.0,2.0,3.0,1.0,NridgHt,217300.0
6.0,10261.0,2728.0,0,2.0,2000.0,8.0,3.0,4.0,1.0,Gilbert,186500.0
7.0,8220.0,2874.0,1,2.0,2000.0,8.0,3.0,3.0,1.0,Gilbert,226750.0
7.0,15384.0,2278.0,1,2.0,2004.0,8.0,3.0,4.0,1.0,Gilbert,184000.0
7.0,7750.0,2121.0,0,2.0,2002.0,6.0,3.0,3.0,1.0,Gilbert,176000.0
7.0,12460.0,3359.0,1,2.0,1999.0,8.0,4.0,3.0,1.0,Gilbert,225000.0
7.0,8390.0,2482.0,0,2.0,1999.0,7.0,3.0,3.0,1.0,Gilbert,185900.0
8.0,9660.0,3372.0,0,2.0,1997.0,9.0,3.0,3.0,1.0,NoRidge,284500.0
8.0,9200.0,4100.0,1,3.0,1998.0,8.0,4.0,4.0,1.0,NoRidge,315000.0
8.0,14260.0,3343.0,1,3.0,2000.0,9.0,4.0,4.0,1.0,NoRidge,250000.0
9.0,11000.0,3691.0,0,3.0,2000.0,8.0,4.0,3.0,1.0,NoRidge,291000.0
8.0,11675.0,3988.0,1,3.0,1998.0,5.0,2.0,3.0,1.0,NoRidge,350000.0
7.0,10990.0,3189.0,1,2.0,1996.0,12.0,4.0,4.0,2.0,NoRidge,279500.0
8.0,11929.0,3743.0,0,3.0,1995.0,9.0,4.0,3.0,1.0,NoRidge,290000.0
8.0,10437.0,4222.0,1,3.0,1995.0,7.0,2.0,4.0,1.0,NoRidge,350000.0
7.0,10542.0,3729.0,1,3.0,1993.0,9.0,3.0,4.0,1.0,NoRidge,341000.0
7.0,10010.0,3277.0,1,3.0,1993.0,9.0,4.0,4.0,1.0,NoRidge,287500.0
7.0,10944.0,3350.0,1,2.0,1994.0,5.0,3.0,4.0,2.0,NoRidge,271000.0
8.0,14303.0,3973.0,1,2.0,1994.0,7.0,2.0,3.0,1.0,NoRidge,301500.0
8.0,11932.0,3160.0,0,3.0,2007.0,7.0,3.0,2.0,0.0,Somerst,235128.0
6.0,14598.0,2827.0,0,3.0,2007.0,9.0,4.0,3.0,1.0,Somerst,214000.0
8.0,11957.0,3148.0,1,3.0,2006.0,7.0,3.0,2.0,1.0,Somerst,232000.0
7.0,13253.0,3156.0,1,3.0,2006.0,7.0,3.0,3.0,1.0,Somerst,240000.0
9.0,14587.0,3004.0,0,2.0,2008.0,6.0,2.0,2.0,1.0,Somerst,264132.0
8.0,10206.0,3126.0,1,3.0,2007.0,6.0,3.0,2.0,1.0,Somerst,245000.0
7.0,12274.0,2845.0,0,2.0,2008.0,6.0,3.0,2.0,0.0,Somerst,227680.0
8.0,9801.0,3202.0,0,3.0,2007.0,7.0,3.0,3.0,1.0,Somerst,257000.0
8.0,9428.0,2829.0,1,3.0,2007.0,8.0,3.0,4.0,1.0,Somerst,297900.0
8.0,10037.0,2920.0,1,2.0,2006.0,6.0,3.0,2.0,1.0,Somerst,247000.0
8.0,8640.0,2735.0,1,2.0,2007.0,6.0,3.0,2.0,0.0,Somerst,212700.0
7.0,8640.0,2744.0,0,2.0,2007.0,6.0,3.0,2.0,0.0,Somerst,250580.0
7.0,11639.0,2856.0,0,2.0,2007.0,6.0,3.0,2.0,0.0,Somerst,182000.0
7.0,9803.0,2634.0,1,2.0,2005.0,7.0,3.0,3.0,0.0,Somerst,226700.0
8.0,9375.0,3045.0,0,2.0,2003.0,9.0,3.0,3.0,1.0,Somerst,250000.0
7.0,10625.0,2984.0,0,3.0,2005.0,9.0,3.0,3.0,1.0,Somerst,250000.0
8.0,10800.0,3112.0,1,3.0,2007.0,8.0,3.0,4.0,1.0,Somerst,339750.0
7.0,8125.0,2478.0,0,2.0,2007.0,7.0,3.0,3.0,0.0,Somerst,205950.0
8.0,10625.0,3320.0,0,3.0,2007.0,7.0,3.0,2.0,1.0,Somerst,256000.0
7.0,7500.0,2436.0,1,2.0,2007.0,6.0,2.0,3.0,0.0,Somerst,230348.0
6.0,8791.0,2592.0,1,2.0,2003.0,7.0,3.0,3.0,0.0,Somerst,207500.0
6.0,10110.0,2531.0,1,2.0,2003.0,7.0,3.0,4.0,0.0,SawyerW,188000.0
7.0,12774.0,2498.0,0,2.0,2003.0,8.0,3.0,3.0,0.0,SawyerW,192500.0
5.0,13695.0,2228.0,1,2.0,2004.0,6.0,3.0,3.0,0.0,SawyerW,159000.0
6.0,13695.0,2228.0,1,2.0,2003.0,6.0,3.0,2.0,0.0,SawyerW,155000.0
6.0,8366.0,2438.0,0,2.0,2004.0,6.0,3.0,3.0,0.0,SawyerW,173000.0
7.0,9260.0,2324.0,0,2.0,2007.0,6.0,3.0,2.0,0.0,SawyerW,170000.0
6.0,8453.0,2363.0,1,2.0,1995.0,6.0,3.0,3.0,0.0,SawyerW,182000.0
6.0,8480.0,2566.0,1,2.0,1993.0,7.0,3.0,4.0,0.0,SawyerW,163000.0
6.0,8125.0,3087.0,1,2.0,1994.0,7.0,3.0,3.0,1.0,SawyerW,193500.0
7.0,14565.0,2489.0,1,2.0,1994.0,6.0,3.0,3.0,0.0,SawyerW,189000.0
6.0,8450.0,2504.0,1,2.0,2001.0,7.0,3.0,4.0,0.0,SawyerW,190500.0
7.0,8285.0,2573.0,1,2.0,1992.0,7.0,3.0,4.0,0.0,SawyerW,175000.0
6.0,7153.0,2572.0,1,2.0,1991.0,6.0,3.0,3.0,0.0,SawyerW,179200.0
6.0,9291.0,2542.0,1,2.0,1993.0,7.0,3.0,3.0,0.0,SawyerW,187000.0
6.0,8012.0,3221.0,1,2.0,1993.0,5.0,2.0,3.0,1.0,SawyerW,193000.0
6.0,7892.0,2398.0,1,2.0,1993.0,5.0,2.0,2.0,0.0,SawyerW,153900.0
5.0,9100.0,1968.0,1,1.0,1963.0,5.0,3.0,2.0,1.0,Sawyer,128000.0
5.0,12968.0,1824.0,1,1.0,1962.0,4.0,2.0,2.0,0.0,Sawyer,144000.0
5.0,8100.0,1728.0,1,1.0,1961.0,5.0,3.0,2.0,1.0,Sawyer,135000.0
5.0,8450.0,1780.0,1,1.0,1968.0,5.0,3.0,2.0,0.0,Sawyer,115000.0
5.0,6360.0,1728.0,1,1.0,1963.0,5.0,3.0,1.0,0.0,Sawyer,119916.0
6.0,6768.0,1824.0,1,1.0,1961.0,5.0,3.0,3.0,0.0,Sawyer,142000.0
6.0,19508.0,2860.0,1,2.0,1974.0,6.0,3.0,3.0,2.0,Veenker,192000.0
5.0,10759.0,2642.0,1,2.0,1972.0,5.0,4.0,2.0,1.0,Sawyer,140000.0
